exchange,timestamp,market,observed_entry_price,alpha_score,reason_group,status,window_start,deadline,max_high,min_low,time_stop_exit,mfe_net_pct,mae_net_pct,time_stop_net_pct,reason
upbit,2026-09-07T03:53:43+09:00,KRW-ONDO,515.0,74,복합 조건 미달,COMPLETE,2026-09-07T03:55:00+09:00,2026-09-07T05:23:43+09:00,516.0,514.0,515.0,-0.086,-0.4732,-0.2796,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 74점, MA5 <= MA20, RSI 45.5, %B 0.36, 저점거리 0.00%, 최근고점대비 0.39%, 반등확인 통과, 이격 안정, 1H 516.0 >= EMA20 512.0 (기준 0.998)"
upbit,2026-09-07T03:53:43+09:00,KRW-JTO,621.0,69,거래량 부족,COMPLETE,2026-09-07T03:55:00+09:00,2026-09-07T05:23:43+09:00,623.0,611.0,618.0,0.0416,-1.8854,-0.7613,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 69점, MA5 > MA20, RSI 65.0, %B 0.69, 저점거리 0.81%, 최근고점대비 0.48%, 반등확인 통과, 이격 안정, 1H 621.0 >= EMA20 603.0 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.08, 양봉=통과, RSI=통과, 1H MTF=통과"
upbit,2026-09-07T03:53:43+09:00,KRW-UNI,9745.0,39,반등 미확인,COMPLETE,2026-09-07T03:55:00+09:00,2026-09-07T05:23:43+09:00,9785.0,9670.0,9735.0,0.1297,-1.0471,-0.3819,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 39점, MA5 <= MA20, RSI 36.8, %B 0.14, 저점거리 0.36%, 최근고점대비 0.97%, 반등확인 차단, 이격 안정, 1H 9760.0 >= EMA20 9553.1 (기준 0.998)"
upbit,2026-09-07T03:53:44+09:00,KRW-VIRTUAL,951.0,74,반등 미확인,COMPLETE,2026-09-07T03:55:00+09:00,2026-09-07T05:23:44+09:00,959.0,947.0,960.0,0.5593,-0.699,0.6641,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 74점, MA5 > MA20, RSI 45.0, %B 0.62, 저점거리 0.74%, 최근고점대비 0.11%, 반등확인 차단, 이격 안정, 1H 950.0 >= EMA20 943.8 (기준 0.998)"
upbit,2026-09-07T03:53:44+09:00,KRW-LINK,16920.0,40,하드 게이트,COMPLETE,2026-09-07T03:55:00+09:00,2026-09-07T05:23:44+09:00,16920.0,16770.0,16920.0,-0.2796,-1.1637,-0.2796,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 40점, MA5 > MA20, RSI 88.9, %B 1.07, 저점거리 0.95%, 최근고점대비 0.00%, 반등확인 통과, 이격 안정, 1H 16790.0 >= EMA20 16655.6 (기준 0.998)"
upbit,2026-09-07T03:53:45+09:00,KRW-ENS,8495.0,74,거래량 부족,COMPLETE,2026-09-07T03:55:00+09:00,2026-09-07T05:23:45+09:00,8500.0,8415.0,8485.0,-0.2209,-1.2187,-0.397,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 74점, MA5 > MA20, RSI 59.1, %B 0.72, 저점거리 0.59%, 최근고점대비 0.59%, 반등확인 통과, 이격 안정, 1H 8480.0 >= EMA20 8300.6 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.50, 양봉=통과, RSI=통과, 1H MTF=통과"
upbit,2026-09-07T03:58:30+09:00,KRW-FLOCK,99.4,67,거래량 부족,COMPLETE,2026-09-07T04:00:00+09:00,2026-09-07T05:28:30+09:00,102.0,97.1,101.0,2.3288,-2.587,1.3255,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 67점, MA5 > MA20, RSI 55.6, %B 0.56, 저점거리 0.91%, 최근고점대비 2.62%, 반등확인 차단, 이격 안정, 1H 99.5 >= EMA20 96.5 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.26, 양봉=차단, RSI=통과, 1H MTF=통과"
upbit,2026-09-07T03:58:30+09:00,KRW-NEAR,3288.0,64,거래량 부족,COMPLETE,2026-09-07T04:00:00+09:00,2026-09-07T05:28:30+09:00,3330.0,3270.0,3287.0,0.9942,-0.8255,-0.3099,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 64점, MA5 > MA20, RSI 61.6, %B 0.97, 저점거리 1.61%, 최근고점대비 0.27%, 반등확인 통과, 이격 안정, 1H 3243.0 >= EMA20 3175.9 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.38, 양봉=통과, RSI=통과, 1H MTF=통과"
upbit,2026-09-07T03:58:31+09:00,KRW-ZAMA,77.9,52,RSI 범위 이탈,COMPLETE,2026-09-07T04:00:00+09:00,2026-09-07T05:28:31+09:00,78.1,76.3,76.7,-0.0236,-2.3278,-1.8157,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 52점, MA5 <= MA20, RSI 48.7, %B 0.48, 저점거리 1.04%, 최근고점대비 0.64%, 반등확인 통과, 이격 안정, 1H 78.3 >= EMA20 76.2 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.19, 양봉=통과, RSI=차단, 1H MTF=통과"
upbit,2026-09-07T03:58:31+09:00,KRW-PROM,7395.0,69,거래량 부족,COMPLETE,2026-09-07T04:00:00+09:00,2026-09-07T05:28:31+09:00,7600.0,7370.0,7545.0,2.4848,-0.6167,1.7431,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 69점, MA5 > MA20, RSI 57.8, %B 0.69, 저점거리 1.44%, 최근고점대비 0.20%, 반등확인 통과, 이격 안정, 1H 7290.0 < EMA20 7309.2 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.95, 양봉=통과, RSI=통과, 1H MTF=통과"
upbit,2026-09-07T03:58:32+09:00,KRW-ONDO,515.0,80,하드 게이트,COMPLETE,2026-09-07T04:00:00+09:00,2026-09-07T05:28:32+09:00,516.0,514.0,517.0,-0.086,-0.4732,0.1077,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 80점, MA5 <= MA20, RSI 40.0, %B 0.36, 저점거리 0.00%, 최근고점대비 0.39%, 반등확인 통과, 이격 안정, 1H 516.0 >= EMA20 512.0 (기준 0.998)"
upbit,2026-09-07T03:58:32+09:00,KRW-JTO,621.0,74,거래량 부족,COMPLETE,2026-09-07T04:00:00+09:00,2026-09-07T05:28:32+09:00,623.0,611.0,617.0,0.0416,-1.8854,-0.9219,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 74점, MA5 > MA20, RSI 56.2, %B 0.67, 저점거리 0.81%, 최근고점대비 0.48%, 반등확인 통과, 이격 안정, 1H 621.0 >= EMA20 603.0 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.28, 양봉=통과, RSI=통과, 1H MTF=통과"
upbit,2026-09-07T03:58:32+09:00,KRW-WLD,563.0,59,거래량 부족,COMPLETE,2026-09-07T04:00:00+09:00,2026-09-07T05:28:32+09:00,566.0,561.0,564.0,0.2518,-0.6339,-0.1025,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 59점, MA5 > MA20, RSI 57.1, %B 0.85, 저점거리 0.72%, 최근고점대비 0.18%, 반등확인 통과, 이격 안정, 1H 561.0 >= EMA20 554.6 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.45, 양봉=통과, RSI=통과, 1H MTF=통과"
upbit,2026-09-07T03:58:33+09:00,KRW-UNI,9755.0,62,반등 미확인,COMPLETE,2026-09-07T04:00:00+09:00,2026-09-07T05:28:33+09:00,9760.0,9670.0,9730.0,-0.2285,-1.1485,-0.5352,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 62점, MA5 <= MA20, RSI 44.3, %B 0.26, 저점거리 0.46%, 최근고점대비 0.87%, 반등확인 차단, 이격 안정, 1H 9760.0 >= EMA20 9553.1 (기준 0.998)"
upbit,2026-09-07T03:58:33+09:00,KRW-VIRTUAL,952.0,64,하드 게이트,COMPLETE,2026-09-07T04:00:00+09:00,2026-09-07T05:28:33+09:00,960.0,947.0,961.0,0.5584,-0.8033,0.6631,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 64점, MA5 > MA20, RSI 62.5, %B 0.76, 저점거리 0.53%, 최근고점대비 0.00%, 반등확인 통과, 이격 안정, 1H 950.0 >= EMA20 943.8 (기준 0.998)"
upbit,2026-09-07T03:58:34+09:00,KRW-LINK,16860.0,57,반등 미확인,COMPLETE,2026-09-07T04:00:00+09:00,2026-09-07T05:28:34+09:00,16930.0,16770.0,17020.0,0.1344,-0.8119,0.6667,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 57점, MA5 > MA20, RSI 66.7, %B 0.75, 저점거리 0.60%, 최근고점대비 0.36%, 반등확인 차단, 이격 안정, 1H 16790.0 >= EMA20 16655.6 (기준 0.998)"
upbit,2026-09-07T04:03:31+09:00,KRW-FLOCK,99.2,67,거래량 부족,COMPLETE,2026-09-07T04:05:00+09:00,2026-09-07T05:33:31+09:00,102.0,97.1,100.0,2.5351,-2.3906,0.5246,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 67점, MA5 > MA20, RSI 56.8, %B 0.48, 저점거리 0.71%, 최근고점대비 2.82%, 반등확인 차단, 이격 안정, 1H 99.2 >= EMA20 96.7 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.12, 양봉=차단, RSI=통과, 1H MTF=통과"
upbit,2026-09-07T04:03:31+09:00,KRW-NEAR,3311.0,44,거래량 부족,COMPLETE,2026-09-07T04:05:00+09:00,2026-09-07T05:33:31+09:00,3330.0,3270.0,3288.0,0.2926,-1.5144,-0.9723,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 44점, MA5 > MA20, RSI 71.0, %B 1.14, 저점거리 2.32%, 최근고점대비 0.03%, 반등확인 통과, 이격 안정, 1H 3311.0 >= EMA20 3189.5 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=통과, 거래량배수=1.14, 양봉=통과, RSI=통과, 1H MTF=통과"
upbit,2026-09-07T04:03:32+09:00,KRW-ZAMA,77.9,52,RSI 범위 이탈,COMPLETE,2026-09-07T04:05:00+09:00,2026-09-07T05:33:32+09:00,77.8,76.3,76.8,-0.4076,-2.3278,-1.6877,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 52점, MA5 <= MA20, RSI 48.7, %B 0.47, 저점거리 1.04%, 최근고점대비 0.64%, 반등확인 차단, 이격 안정, 1H 77.9 >= EMA20 76.4 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.72, 양봉=차단, RSI=차단, 1H MTF=통과"
upbit,2026-09-07T04:03:32+09:00,KRW-PROM,7370.0,54,거래량 부족,COMPLETE,2026-09-07T04:05:00+09:00,2026-09-07T05:33:32+09:00,7600.0,7370.0,7565.0,2.8324,-0.2796,2.3589,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 54점, MA5 > MA20, RSI 65.1, %B 0.58, 저점거리 1.10%, 최근고점대비 0.54%, 반등확인 차단, 이격 안정, 1H 7370.0 >= EMA20 7314.5 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.85, 양봉=차단, RSI=통과, 1H MTF=통과"
upbit,2026-09-07T04:03:33+09:00,KRW-ONDO,515.0,74,하드 게이트,COMPLETE,2026-09-07T04:05:00+09:00,2026-09-07T05:33:33+09:00,517.0,514.0,517.0,0.1077,-0.4732,0.1077,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 74점, MA5 <= MA20, RSI 40.0, %B 0.34, 저점거리 0.00%, 최근고점대비 0.39%, 반등확인 통과, 이격 안정, 1H 515.0 >= EMA20 512.3 (기준 0.998)"
upbit,2026-09-07T04:03:33+09:00,KRW-JTO,620.0,74,거래량 부족,COMPLETE,2026-09-07T04:05:00+09:00,2026-09-07T05:33:33+09:00,623.0,611.0,620.0,0.2029,-1.7272,-0.2796,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 74점, MA5 > MA20, RSI 52.9, %B 0.57, 저점거리 0.32%, 최근고점대비 0.65%, 반등확인 통과, 이격 안정, 1H 620.0 >= EMA20 604.6 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.05, 양봉=통과, RSI=통과, 1H MTF=통과"
upbit,2026-09-07T04:03:34+09:00,KRW-WLD,563.0,59,거래량 부족,COMPLETE,2026-09-07T04:05:00+09:00,2026-09-07T05:33:34+09:00,566.0,561.0,563.0,0.2518,-0.6339,-0.2796,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 59점, MA5 > MA20, RSI 61.5, %B 0.82, 저점거리 0.72%, 최근고점대비 0.18%, 반등확인 통과, 이격 안정, 1H 563.0 >= EMA20 555.4 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.23, 양봉=통과, RSI=통과, 1H MTF=통과"
upbit,2026-09-07T04:03:34+09:00,KRW-JUP,366.0,57,거래량 부족,COMPLETE,2026-09-07T04:05:00+09:00,2026-09-07T05:33:34+09:00,364.0,357.0,362.0,-0.8245,-2.7317,-1.3694,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 57점, MA5 > MA20, RSI 64.7, %B 0.78, 저점거리 1.95%, 최근고점대비 0.00%, 반등확인 통과, 이격 안정, 1H 366.0 >= EMA20 344.8 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.01, 양봉=통과, RSI=통과, 1H MTF=통과"
upbit,2026-09-07T04:03:35+09:00,KRW-VIRTUAL,952.0,64,하드 게이트,COMPLETE,2026-09-07T04:05:00+09:00,2026-09-07T05:33:35+09:00,961.0,947.0,961.0,0.6631,-0.8033,0.6631,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 64점, MA5 > MA20, RSI 62.5, %B 0.76, 저점거리 0.53%, 최근고점대비 0.00%, 반등확인 통과, 이격 안정, 1H 950.0 >= EMA20 943.8 (기준 0.998)"
upbit,2026-09-07T04:03:35+09:00,KRW-UNI,9785.0,44,복합 조건 미달,COMPLETE,2026-09-07T04:05:00+09:00,2026-09-07T05:33:35+09:00,9760.0,9670.0,9730.0,-0.5344,-1.4516,-0.8401,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 44점, MA5 <= MA20, RSI 47.7, %B 0.54, 저점거리 0.77%, 최근고점대비 0.56%, 반등확인 통과, 이격 안정, 1H 9785.0 >= EMA20 9575.3 (기준 0.998)"
upbit,2026-09-07T04:08:30+09:00,KRW-FLOCK,98.7,47,RSI 범위 이탈,COMPLETE,2026-09-07T04:10:00+09:00,2026-09-07T05:38:30+09:00,102.0,97.1,100.0,3.0545,-1.8961,1.0338,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 47점, MA5 <= MA20, RSI 41.1, %B 0.25, 저점거리 0.20%, 최근고점대비 3.34%, 반등확인 차단, 이격 안정, 1H 99.2 >= EMA20 96.7 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.40, 양봉=차단, RSI=차단, 1H MTF=통과"
upbit,2026-09-07T04:08:30+09:00,KRW-NEAR,3293.0,47,RSI 범위 이탈,COMPLETE,2026-09-07T04:10:00+09:00,2026-09-07T05:38:30+09:00,3330.0,3270.0,3283.0,0.8408,-0.9761,-0.5824,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 47점, MA5 > MA20, RSI 72.4, %B 0.87, 저점거리 1.76%, 최근고점대비 0.67%, 반등확인 차단, 이격 안정, 1H 3311.0 >= EMA20 3189.5 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=3.21, 양봉=차단, RSI=차단, 1H MTF=통과"
upbit,2026-09-07T04:08:31+09:00,KRW-ZAMA,77.9,67,RSI 범위 이탈,COMPLETE,2026-09-07T04:10:00+09:00,2026-09-07T05:38:31+09:00,77.7,76.3,76.7,-0.5356,-2.3278,-1.8157,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 67점, MA5 <= MA20, RSI 42.9, %B 0.47, 저점거리 1.04%, 최근고점대비 0.39%, 반등확인 차단, 이격 안정, 1H 77.9 >= EMA20 76.4 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.57, 양봉=차단, RSI=차단, 1H MTF=통과"
upbit,2026-09-07T04:08:31+09:00,KRW-PROM,7390.0,64,거래량 부족,COMPLETE,2026-09-07T04:10:00+09:00,2026-09-07T05:38:31+09:00,7600.0,7390.0,7565.0,2.5541,-0.2796,2.0818,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 64점, MA5 > MA20, RSI 65.6, %B 0.73, 저점거리 1.37%, 최근고점대비 0.27%, 반등확인 통과, 이격 안정, 1H 7370.0 >= EMA20 7314.5 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.00, 양봉=통과, RSI=통과, 1H MTF=통과"
upbit,2026-09-07T04:08:32+09:00,KRW-ONDO,515.0,74,하드 게이트,COMPLETE,2026-09-07T04:10:00+09:00,2026-09-07T05:38:32+09:00,517.0,514.0,516.0,0.1077,-0.4732,-0.086,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 74점, MA5 <= MA20, RSI 50.0, %B 0.34, 저점거리 0.00%, 최근고점대비 0.39%, 반등확인 통과, 이격 안정, 1H 515.0 >= EMA20 512.3 (기준 0.998)"
upbit,2026-09-07T04:08:32+09:00,KRW-JTO,618.0,77,RSI 범위 이탈,COMPLETE,2026-09-07T04:10:00+09:00,2026-09-07T05:38:32+09:00,623.0,611.0,621.0,0.5272,-1.4091,0.2045,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 77점, MA5 > MA20, RSI 44.4, %B 0.32, 저점거리 0.00%, 최근고점대비 0.97%, 반등확인 차단, 이격 안정, 1H 620.0 >= EMA20 604.6 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=1.34, 양봉=차단, RSI=차단, 1H MTF=통과"
upbit,2026-09-07T04:08:33+09:00,KRW-JUP,365.0,67,거래량 부족,COMPLETE,2026-09-07T04:10:00+09:00,2026-09-07T05:38:33+09:00,364.0,357.0,363.0,-0.5528,-2.4653,-0.826,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 67점, MA5 > MA20, RSI 58.8, %B 0.65, 저점거리 0.83%, 최근고점대비 0.27%, 반등확인 차단, 이격 안정, 1H 366.0 >= EMA20 344.8 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.08, 양봉=차단, RSI=통과, 1H MTF=통과"
upbit,2026-09-07T04:08:33+09:00,KRW-UNI,9725.0,44,반등 미확인,COMPLETE,2026-09-07T04:10:00+09:00,2026-09-07T05:38:33+09:00,9760.0,9670.0,9705.0,0.0793,-0.8436,-0.4847,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 44점, MA5 <= MA20, RSI 44.9, %B 0.05, 저점거리 0.15%, 최근고점대비 1.18%, 반등확인 차단, 이격 안정, 1H 9785.0 >= EMA20 9575.3 (기준 0.998)"
upbit,2026-09-07T04:08:34+09:00,KRW-VIRTUAL,951.0,69,복합 조건 미달,COMPLETE,2026-09-07T04:10:00+09:00,2026-09-07T05:38:34+09:00,961.0,947.0,960.0,0.769,-0.699,0.6641,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 69점, MA5 > MA20, RSI 62.5, %B 0.66, 저점거리 0.42%, 최근고점대비 0.11%, 반등확인 통과, 이격 안정, 1H 951.0 >= EMA20 944.5 (기준 0.998)"
upbit,2026-09-07T04:08:34+09:00,KRW-LINK,16840.0,74,반등 미확인,COMPLETE,2026-09-07T04:10:00+09:00,2026-09-07T05:38:34+09:00,17240.0,16770.0,17420.0,2.089,-0.6941,3.1549,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 74점, MA5 > MA20, RSI 61.5, %B 0.61, 저점거리 0.48%, 최근고점대비 0.48%, 반등확인 차단, 이격 안정, 1H 16860.0 >= EMA20 16674.9 (기준 0.998)"
upbit,2026-09-07T04:13:35+09:00,KRW-FLOCK,98.8,67,RSI 범위 이탈,COMPLETE,2026-09-07T04:15:00+09:00,2026-09-07T05:43:35+09:00,102.0,97.1,101.0,2.9502,-1.9954,1.9409,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 67점, MA5 <= MA20, RSI 44.9, %B 0.31, 저점거리 0.30%, 최근고점대비 3.24%, 반등확인 통과, 이격 안정, 1H 99.2 >= EMA20 96.7 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.33, 양봉=통과, RSI=차단, 1H MTF=통과"
upbit,2026-09-07T04:13:35+09:00,KRW-JUP,363.0,55,돌파 미확인,COMPLETE,2026-09-07T04:15:00+09:00,2026-09-07T05:43:35+09:00,364.0,357.0,359.0,-0.0049,-1.9279,-1.3785,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 55점, MA5 > MA20, RSI 55.6, %B 0.38, 저점거리 0.00%, 최근고점대비 0.83%, 반등확인 차단, 이격 안정, 1H 366.0 >= EMA20 344.8 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=7.34, 양봉=차단, RSI=통과, 1H MTF=통과"
upbit,2026-09-07T04:13:35+09:00,KRW-NEAR,3290.0,44,거래량 부족,COMPLETE,2026-09-07T04:15:00+09:00,2026-09-07T05:43:35+09:00,3330.0,3270.0,3290.0,0.9328,-0.8858,-0.2796,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 44점, MA5 > MA20, RSI 67.7, %B 0.81, 저점거리 1.67%, 최근고점대비 0.76%, 반등확인 차단, 이격 안정, 1H 3311.0 >= EMA20 3189.5 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.18, 양봉=차단, RSI=통과, 1H MTF=통과"
upbit,2026-09-07T04:13:36+09:00,KRW-PROM,7405.0,47,거래량 부족,COMPLETE,2026-09-07T04:15:00+09:00,2026-09-07T05:43:36+09:00,7600.0,7390.0,7525.0,2.3464,-0.4816,1.3364,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 47점, MA5 > MA20, RSI 66.7, %B 0.82, 저점거리 1.16%, 최근고점대비 0.07%, 반등확인 통과, 이격 안정, 1H 7370.0 >= EMA20 7314.5 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=통과, 거래량배수=1.29, 양봉=통과, RSI=통과, 1H MTF=통과"
upbit,2026-09-07T04:13:36+09:00,KRW-ZAMA,77.5,35,RSI 범위 이탈,COMPLETE,2026-09-07T04:15:00+09:00,2026-09-07T05:43:36+09:00,77.7,76.3,76.8,-0.0223,-1.8237,-1.1803,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 35점, MA5 <= MA20, RSI 39.5, %B 0.15, 저점거리 0.52%, 최근고점대비 0.90%, 반등확인 차단, 이격 안정, 1H 77.9 >= EMA20 76.4 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=1.23, 양봉=차단, RSI=차단, 1H MTF=통과"
upbit,2026-09-07T04:13:36+09:00,KRW-ONDO,515.0,74,복합 조건 미달,COMPLETE,2026-09-07T04:15:00+09:00,2026-09-07T05:43:36+09:00,517.0,514.0,516.0,0.1077,-0.4732,-0.086,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 74점, MA5 <= MA20, RSI 42.9, %B 0.34, 저점거리 0.19%, 최근고점대비 0.39%, 반등확인 통과, 이격 안정, 1H 515.0 >= EMA20 512.3 (기준 0.998)"
upbit,2026-09-07T04:13:37+09:00,KRW-VIRTUAL,951.0,69,복합 조건 미달,COMPLETE,2026-09-07T04:15:00+09:00,2026-09-07T05:43:37+09:00,961.0,947.0,961.0,0.769,-0.699,0.769,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 69점, MA5 > MA20, RSI 62.5, %B 0.65, 저점거리 0.32%, 최근고점대비 0.11%, 반등확인 통과, 이격 안정, 1H 951.0 >= EMA20 944.5 (기준 0.998)"
upbit,2026-09-07T04:13:37+09:00,KRW-UNI,9725.0,44,하드 게이트,COMPLETE,2026-09-07T04:15:00+09:00,2026-09-07T05:43:37+09:00,9760.0,9670.0,9695.0,0.0793,-0.8436,-0.5872,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 44점, MA5 <= MA20, RSI 44.9, %B 0.10, 저점거리 0.15%, 최근고점대비 1.18%, 반등확인 통과, 이격 안정, 1H 9785.0 >= EMA20 9575.3 (기준 0.998)"
upbit,2026-09-07T04:13:38+09:00,KRW-WLD,563.0,69,거래량 부족,COMPLETE,2026-09-07T04:15:00+09:00,2026-09-07T05:43:38+09:00,566.0,561.0,563.0,0.2518,-0.6339,-0.2796,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 69점, MA5 > MA20, RSI 60.0, %B 0.77, 저점거리 0.72%, 최근고점대비 0.18%, 반등확인 통과, 이격 안정, 1H 563.0 >= EMA20 555.4 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.01, 양봉=통과, RSI=통과, 1H MTF=통과"
upbit,2026-09-07T04:13:38+09:00,KRW-JTO,615.0,47,RSI 범위 이탈,COMPLETE,2026-09-07T04:15:00+09:00,2026-09-07T05:43:38+09:00,624.0,611.0,630.0,1.1797,-0.9282,2.1526,"1차 퀀트 관망 대기: 하드게이트 차단, 알파스코어 47점, MA5 <= MA20, RSI 42.1, %B 0.00, 저점거리 0.00%, 최근고점대비 1.46%, 반등확인 차단, 이격 안정, 1H 620.0 >= EMA20 604.6 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=2.06, 양봉=차단, RSI=차단, 1H MTF=통과"
upbit,2026-09-07T04:18:30+09:00,KRW-FLOCK,98.9,52,RSI 범위 이탈,COMPLETE,2026-09-07T04:20:00+09:00,2026-09-07T05:48:30+09:00,102.0,97.1,102.0,2.8461,-2.0945,2.8461,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 52점, MA5 <= MA20, RSI 50.8, %B 0.35, 저점거리 0.41%, 최근고점대비 3.13%, 반등확인 통과, 이격 안정, 1H 99.2 >= EMA20 96.7 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=0.53, 양봉=통과, RSI=차단, 1H MTF=통과"
upbit,2026-09-07T04:18:30+09:00,KRW-JUP,363.0,58,RSI 범위 이탈,COMPLETE,2026-09-07T04:20:00+09:00,2026-09-07T05:48:30+09:00,364.0,357.0,358.0,-0.0049,-1.9279,-1.6532,"1차 퀀트 관망 대기: 하드게이트 통과, 알파스코어 58점, MA5 > MA20, RSI 46.7, %B 0.38, 저점거리 0.55%, 최근고점대비 0.83%, 반등확인 통과, 이격 안정, 1H 366.0 >= EMA20 344.8 (기준 0.998), 모멘텀 돌파 직전 4봉 고점 돌파=차단, 거래량배수=5.69, 양봉=통과, RSI=차단, 1H MTF=통과"
